mmsi_id,imo,call_sign,vessel_name,vessel_type,length,width,TempId,Id_len,StartDigit
218676000,9333060,DAHD,STADT AACHEN,70.0,223.0,32.0,218676000,9,2
636091139,9021681,A8JU2,HANJIN PORTLAND,70.0,289.0,35.0,636091139,9,6
366230000,7391238,KLHZ,COLORADO VOYAGER,83.0,199.0,30.0,366230000,9,3
220557000,9254070,OYNV2,TORM ROSETTA,80.0,183.0,32.0,220557000,9,2
367008060,0,WAZ3708,SANFRANCISCO SPIRIT,60.0,46.0,14.0,367008060,9,3
636011280,9185047,ELYB2,UNITED SPIRIT,70.0,175.0,30.0,636011280,9,6
219791000,9166778,OYJS2,SVEND MAERSK,70.0,347.0,42.0,219791000,9,2
354988000,9370367,3EPT4,SPLENDEUR,70.0,180.0,28.0,354988000,9,3
366988170,303174162,WAZ9629,EMPRESS HORNBLOWER,60.0,26.0,9.0,366988170,9,3
366906350,0,WDB5141,TERILYN,52.0,25.0,7.0,366906350,9,3
338055683,0,WCY9232,AUDRA ANNE,37.0,29.0,7.0,338055683,9,3
220406000,9215098,OYET2,TORM CLARA,80.0,183.0,32.0,220406000,9,2
357737000,9168867,3FCB9,EVER URSULA,70.0,283.0,40.0,357737000,9,3
636012976,9310733,A8JP5,SANKO JUPITER,70.0,177.0,29.0,636012976,9,6
235050393,9308807,MIEL,CSAV RIO GRANDE,79.0,182.0,31.0,235050393,9,2
419040000,9086356,VVNV,JAG PRADIP,81.0,183.0,32.0,419040000,9,4
220164000,9245770,OUQK2,CLEMENTINE MAERSK,70.0,347.0,42.0,220164000,9,2
367300270,0,WDD8602,ELAN,37.0,18.0,5.0,367300270,9,3
636090789,9301433,A8FL5,CMA CGM JAGUAR,71.0,209.0,30.0,636090789,9,6
311813000,928949100,C6UC3,AQUARIUS VOYAGER,80.0,320.0,60.0,311813000,9,3
366868850,0,642792,GWENDOLYN GRACE,0.0,18.0,7.0,366868850,9,3
366975190,732,WDB9416,ROSARIO,52.0,0.0,0.0,366975190,9,3
563496000,9079119,9VAW6,STAR      HARDANGER,70.0,213.0,31.0,563496000,9,5
366824910,0,WDA5852,PILOT BOAT JUAN DE F,50.0,20.0,5.0,366824910,9,3
441564000,9161765,DSQG2,HANJIN ROME,70.0,279.0,40.0,441564000,9,4
367309240,8973904,WDD9270,NA HOKU,32.0,30.0,10.0,367309240,9,3
244079000,9215311,PFDH,MAERSK KAMPALA,70.0,300.0,43.0,244079000,9,2
366978720,1092296,WCZ8082,MILLENIUM FALCON,32.0,35.0,11.0,366978720,9,3
366844270,1123734,WDA7527,MILLENNIUM DAWN,32.0,45.0,10.0,366844270,9,3
440089000,8309737,DSDC7,PAN VOYAGER,70.0,180.0,23.0,440089000,9,4
338974000,8310097,NBBQ,SAMUEL L COBB,80.0,188.0,28.0,338974000,9,3
351149000,9139062,3FDO8,LUOBAHE,74.0,243.0,32.0,351149000,9,3
367002220,0,WDC3068,DORINE BRUSCO,52.0,36.0,9.0,367002220,9,3
316001821,0,CFL3773,FROSTI,30.0,40.0,9.0,316001821,9,3
366999897,0,,CG25570,51.0,8.0,3.0,366999897,9,3
366793590,303174162,WDA3003,TUG HERO,52.0,19.0,6.0,366793590,9,3
366969450,0,WBC6570,BETTY L,52.0,18.0,7.0,366969450,9,3
249053000,9106302,9HJG9,CELEBRITY MERCURY,60.0,264.0,32.0,249053000,9,2
355495000,8208414,3ERN5,ASTRO     VENUS,70.0,176.0,27.0,355495000,9,3
369493289,0,,CG47292,51.0,14.0,3.0,369493289,9,3
440214000,9115743,DSEP7,HANJIN BERLIN,70.0,279.0,41.0,440214000,9,4
357943000,9196802,3FXV9,SHIN_SAKAIDE,70.0,234.0,43.0,357943000,9,3
366999891,0,,CG47245,51.0,14.0,3.0,366999891,9,3
366999909,0,,CG25517,51.0,8.0,3.0,366999909,9,3
316001248,0,CFC5637,QUEEN OF CHILLIWACK,69.0,100.0,18.0,316001248,9,3
533929000,9276688,9MGN3,MARITIME TUNTIGA,80.0,180.0,32.0,533929000,9,5
367008020,7035315,WDC3449,ARTHUR BRUSCO,52.0,35.0,10.0,367008020,9,3
316001265,0,CZ8734,QUINITSA,60.0,74.0,18.0,316001265,9,3
477600200,9032707,VRAI8,ELISABETH OLDENDORFF,70.0,155.0,25.0,477600200,9,4
366980180,0,WDB9647,OCEAN TITAN,0.0,37.0,12.0,366980180,9,3
210315000,9202479,P3SJ9,MV MARUBA CONFIDENCE,71.0,168.0,27.0,210315000,9,2
316001242,0,CZVDBD,NORTH ISLAND PRINCES,60.0,66.0,19.0,316001242,9,3
563995000,9000314,9VAH,STAR SIRANGER,70.0,149.0,23.0,563995000,9,5
351465000,9228203,H3QS,SUNNY ROYAL,70.0,170.0,27.0,351465000,9,3
357886000,9188805,3FVR9,MODERN PEAK,70.0,165.0,28.0,357886000,9,3
316011734,0,V.Y6962,NANAIMO HBR PATROL 2,53.0,8.0,3.0,316011734,9,3
371207000,9302803,3EBR7,SUNNY ACE,70.0,190.0,31.0,371207000,9,3
565835000,9338888,9VHE9,PROMETHEUS LEADER,70.0,190.0,28.0,565835000,9,5
369113000,8908088,WAHF,AMTERN,70.0,162.0,23.0,369113000,9,3
237928000,9254850,SVGV,ERIKOUSSA,80.0,228.0,32.0,237928000,9,2
538002561,9335915,V7JR4,MERIOM ROSE,80.0,182.0,38.0,538002561,9,5
316011504,0,,SEALINK PUSHER,0.0,0.0,0.0,316011504,9,3
303668000,9398474,WDD2703,GULF RELIANCE,32.0,205.0,22.0,303668000,9,3
309116000,9377717,C6VN9,SHIMANAMI STAR,70.0,170.0,27.0,309116000,9,3
366938510,7644271,WDB7218,KLIHYAM,32.0,36.0,12.0,366938510,9,3
240067000,9265366,SXWS,ANDES,80.0,220.0,32.0,240067000,9,2
316004943,0,CHCC14,PENAC,51.0,26.0,12.0,316004943,9,3
636090566,9155365,A8AL3,HANSA FLENSBURG,71.0,174.0,27.0,636090566,9,6
366969470,0,WCC9851,ORION,0.0,31.0,10.0,366969470,9,3
636091329,9289087,A8HR5,MSC BUSAN,71.0,325.0,43.0,636091329,9,6
338559000,0,WDC4259,CAPE HORN,30.0,52.0,10.0,338559000,9,3
235010710,9300415,MLTH5,HATSU SMILE,70.0,300.0,43.0,235010710,9,2
367042920,0,WDC5558,JULIUS BRUSCO,31.0,27.0,9.0,367042920,9,3
351752000,9374349,3ENR2,CIELO DI AMALFI,70.0,177.0,28.0,351752000,9,3
366914940,0,WDB5910,MARY MARGARET,31.0,35.0,20.0,366914940,9,3
355866000,9250701,HOQA,IVS KWELA,70.0,177.0,28.0,355866000,9,3
372836000,8311089,3EKV2,VINASHIN MOONSTONE,79.0,220.0,32.0,372836000,9,3
353271000,8402371,3FEA4,BELLONA,70.0,184.0,32.0,353271000,9,3
370122000,9407081,3ERO8,GOLDEN YOSA,80.0,144.0,25.0,370122000,9,3
219902000,9214903,OZWA2,CAROLINE MAERSK,70.0,347.0,42.0,219902000,9,2
319474000,9189110,ZCSV6,FOUR SCHOONER,81.0,228.0,32.0,319474000,9,3
357447000,9300300,H9QK,COSCO XIAMEN,70.0,279.0,40.0,357447000,9,3
367159620,0,WDD5524,BETTY,52.0,20.0,4.0,367159620,9,3
369271000,8008931,WXBZ,O/S PUGET SOUND,81.0,212.0,32.0,369271000,9,3
247588000,9175327,IBHF,GRAZIA BOTTIGLIERI,70.0,225.0,32.0,247588000,9,2
356463000,9123386,3FGH6,GINGA FALCON,80.0,152.0,25.0,356463000,9,3
367143000,5218183,WI6803,MALASPINA,69.0,124.0,22.0,367143000,9,3
367028060,0,WDC4648,WHIDBEY,31.0,14.0,5.0,367028060,9,3
477998100,9251860,VRBE6,DAPENGHAI,70.0,190.0,32.0,477998100,9,4
366950020,0,WDB7930,SOLANO,60.0,41.0,12.0,366950020,9,3
367159670,0,WDD5528,OTTER,31.0,0.0,0.0,367159670,9,3
367360680,0,WDE4998,PORT GARDNER,52.0,13.0,6.0,367360680,9,3
366562000,7907984,KDBG,MANOA,71.0,261.0,44.0,366562000,9,3
316011743,0,,MV SEA IMP 10,31.0,15.0,8.0,316011743,9,3
367152240,0,WDD4998,SOLITARY,0.0,0.0,0.0,367152240,9,3
314049000,9113147,8PNA,CARIAD,80.0,183.0,32.0,314049000,9,3
369970192,0,NAVY 49,NAVY UNIT 49,38.0,138.0,12.0,369970192,9,3
367083650,0,WDC8229,HARVESTOR,30.0,36.0,8.0,367083650,9,3
366992390,0,WBC3028,DANIELLE,52.0,20.0,8.0,366992390,9,3
240823000,9470856,SVAK7,DEMETRIOS POLEMIS,70.0,169.0,27.0,240823000,9,2
316003674,6705913,,SEASPAN MASTER,32.0,24.0,7.0,316003674,9,3
316005606,0,CY7459,BERING STRAITS,52.0,16.0,6.0,316005606,9,3
304454000,9252230,V2OE2,APL PERU,79.0,266.0,32.0,304454000,9,3
316005607,0,CZ3052,HUSTLER II,31.0,15.0,7.0,316005607,9,3
367947000,0,,CGC ANACAPA,0.0,34.0,8.0,367947000,9,3
366622140,0,WYX2079,MAIA H,32.0,26.0,8.0,366622140,9,3
366993820,1,WBJ8989,WESTPOINT,0.0,0.0,0.0,366993820,9,3
366695810,1,WCU4545,WESTRAC II,32.0,0.0,0.0,366695810,9,3
316003662,6704866,,SEASPAN CHIEF,32.0,25.0,8.0,316003662,9,3
366971280,0,WCX9251,BAY BREEZE,40.0,30.0,70.0,366971280,9,3
366888160,0,WDB3528,CAPE ST JOHN,30.0,0.0,0.0,366888160,9,3
367056192,0,WCC5843,CHARLES KANE,20.0,0.0,0.0,367056192,9,3
316005497,331841,,EVCO CREST,31.0,16.0,6.0,316005497,9,3
367372860,111111111,,ANAMCARA,0.0,0.0,0.0,367372860,9,3
316004400,7503805,,SEASPAN REGENT,32.0,41.0,11.0,316004400,9,3
371998000,9303144,3EFC6,DANANN ISLAND,70.0,224.0,32.0,371998000,9,3
366991620,0,WCX3278,JESSE,32.0,31.0,8.0,366991620,9,3
367001680,0,WB 4266,VULCAN,52.0,0.0,0.0,367001680,9,3
316001246,6510148,VCVV,QUEEN OF BURNABY,60.0,130.0,23.0,316001246,9,3
366804620,0,WDA3996,EXCALIBUR,30.0,19.0,9.0,366804620,9,3
303308000,0,WDB8349,AUTUMN DAWN,0.0,43.0,10.0,303308000,9,3
366838990,6571376,WDA7043,ISLAND    CHIEF,31.0,0.0,0.0,366838990,9,3
366972050,0,WC5223,SWINOMISH,52.0,15.0,6.0,366972050,9,3
366743460,0,WCX9295,KERN,52.0,18.0,7.0,366743460,9,3
367081410,7940039,WDC8083,BOWFIN,30.0,53.0,10.0,367081410,9,3
369642000,7029706,WDC5701,HUNTER D,52.0,31.0,10.0,369642000,9,3
316001221,0,CZ5425,ISLAND CROWN,52.0,23.0,7.0,316001221,9,3
316003516,0,CFG7415,HUNTER,52.0,23.0,8.0,316003516,9,3
316001271,0,VXRQ,TACHEK,60.0,5.0,3.0,316001271,9,3
367102050,0,WDC9425,OCEAN OLYMPIC,0.0,0.0,0.0,367102050,9,3
235055089,9457787,MRZF3,AFTER EIGHT,37.0,0.0,0.0,235055089,9,2
338057943,0,0,ALBECK II,0.0,30.0,70.0,338057943,9,3
366798310,0,WDA3425,PILOT BOAT SAN FRAN,50.0,33.0,6.0,366798310,9,3
367309350,764362900,WDD9280,PACIFIC   PRIDE,32.0,28.0,8.0,367309350,9,3
369701000,9232278,WAHG,MIDNIGHT SUN,70.0,256.0,35.0,369701000,9,3
366710820,0,WAK7089,SEALTH,60.0,100.0,20.0,366710820,9,3
247102700,9279812,IBGQ,GRANDE LAGOS,70.0,196.0,31.0,247102700,9,2
366902220,8218926,WDB5265,CORBIN FOSS,32.0,46.0,12.0,366902220,9,3
354614000,962728,H8TS,NYK ATLAS,71.0,299.0,40.0,354614000,9,3
440276000,7509249,D7OM,OCEAN DUKE,73.0,175.0,23.0,440276000,9,4
316009747,303174162,CGAM,PCT RAVEN (56),35.0,33.0,8.0,316009747,9,3
368163000,8003149,WDB7879,TOBY TIDE,70.0,60.0,13.0,368163000,9,3
356978000,8307947,HPZI,CICLOPE,71.0,170.0,28.0,356978000,9,3
215724000,9292149,9HYN7,MAERSK DARMSTADT,71.0,294.0,32.0,215724000,9,2
367109000,9351062,WWAA,OVERSEAS HOUSTON,80.0,183.0,32.0,367109000,9,3
310133000,9108130,ZCBD4,VALENCIA EXPRESS,71.0,215.0,32.0,310133000,9,3
367322790,506606,WDE2280,SCORPIUS,31.0,40.0,11.0,367322790,9,3
311648000,9281009,C6FY8,EVEREST   SPIRIT,80.0,249.0,44.0,311648000,9,3
354884000,9249910,H9LK,COPPER QUEEN,70.0,183.0,31.0,354884000,9,3
366882320,7045982,WDB3005,ERNEST    CAMPBELL,32.0,32.0,10.0,366882320,9,3
240193000,9280847,SZJP,ZIM PIRAEUS,70.0,294.0,32.0,240193000,9,2
352018000,9247558,H9NR,CHICAGO BRIDGE,91.0,279.0,40.0,352018000,9,3
366998090,5229704,WDC2819,MAUNA LOA,32.0,37.0,9.0,366998090,9,3
367373280,0,WDE5919,MARIN SUNSHINE,0.0,0.0,0.0,367373280,9,3
367169840,0,WDD6217,PILOT BOAT DRAKE,50.0,30.0,10.0,367169840,9,3
366867690,0,WDA9670,CONTROLLER BAY,30.0,90.0,30.0,366867690,9,3
352542000,9300465,3EMQ4,EVER SAFETY,79.0,300.0,43.0,352542000,9,3
366999709,0,,USCG87337,35.0,26.0,6.0,366999709,9,3
371303000,9307035,3EBZ5,MOL PARTNER,71.0,293.0,40.0,371303000,9,3
316003661,344714,,SEASPAN CHAMPION,32.0,24.0,7.0,316003661,9,3
316009165,0,,MV SEA IMP VIII,31.0,12.0,6.0,316009165,9,3
413063000,9262132,BPBJ,XIN NAN TONG,70.0,263.0,32.0,413063000,9,4
316007654,0,,GRANNY HUTCH,32.0,16.0,4.0,316007654,9,3
367139000,9315927,WDD6040,HORIZON FALCON,70.0,222.0,30.0,367139000,9,3
367179490,111112222,A,SERENDIPITY,37.0,18.0,6.0,367179490,9,3
369540000,9193563,WDJK,POLAR RESOLUTION,80.0,273.0,46.0,369540000,9,3
366999889,0,,CG25530,51.0,8.0,3.0,366999889,9,3
366985290,0,WCY6432,ROYAL STAR,60.0,30.0,70.0,366985290,9,3
636011702,8807739,A8AZ2,YM AMERICA,74.0,275.0,32.0,636011702,9,6
367002980,0,WZB4244,ANGEL ISLAND,60.0,0.0,0.0,367002980,9,3
338068828,0,SRPD,MISSION CITY,55.0,10.0,4.0,338068828,9,3
366896940,0,WDB4298,JOHN KNOX,52.0,33.0,9.0,366896940,9,3
316005498,0,VCZQ,SEASPAN COMMANDER,31.0,23.0,7.0,316005498,9,3
316001222,0,CZ 9636,ISLAND WAVE,52.0,19.0,7.0,316001222,9,3
636090386,9198111,ELXT8,OOCL SHANGHAI,72.0,277.0,40.0,636090386,9,6
316011744,0,0,MV PROMOTER,90.0,15.0,6.0,316011744,9,3
563587000,9184926,9VDT3,WILLIAMSBURG BRIDGE,70.0,275.0,32.0,563587000,9,5
316006454,0,CFC5756,REGENT,90.0,15.0,4.0,316006454,9,3
369493009,0,,CG25556,51.0,8.0,3.0,369493009,9,3
367265000,0,,COAST GUARD 623,0.0,0.0,0.0,367265000,9,3
636090576,9138109,A8AN7,SOPHIE OLDENDORFF,70.0,225.0,32.0,636090576,9,6
304297000,9230787,V2OG4,GLORIA,79.0,187.0,24.0,304297000,9,3
235005030,8918825,VQFA3,SANTA CRUZ,74.0,252.0,32.0,235005030,9,2
308483000,9035060,C6OB,CYGNUS VOYAGER,81.0,275.0,50.0,308483000,9,3
354013000,8710895,3EKG6,ETERNAL ACE,70.0,199.0,32.0,354013000,9,3
316010415,303174162,CGAA,CARIBOU 57,35.0,33.0,8.0,316010415,9,3
211830000,9286243,DCSY2,MSC TEXAS,79.0,334.0,42.0,211830000,9,2
563654000,9299422,9VJK2,MAERSK BERING,85.0,176.0,30.0,563654000,9,5
218068000,9290476,DDZE2,HANJIN MIAMI,79.0,300.0,42.0,218068000,9,2
211207740,9036909,DHEE,ESSEN EXPRESS,79.0,298.0,32.0,211207740,9,2
636091260,9285653,A8GF4,COSCO SHENZHEN,79.0,299.0,42.0,636091260,9,6
440051000,9110315,DSDU5,HANJIN BOMBAY,70.0,167.0,26.0,440051000,9,4
303272000,0,WSQ2674,ROBERT GORDON SPROUL,90.0,56.0,10.0,303272000,9,3
211200450,8902541,DEHY,LEVERKUSEN EXPRESS,79.0,298.0,32.0,211200450,9,2
636090678,9232113,A8CP6,HANJIN PRETORIA,74.0,282.0,32.0,636090678,9,6
636091317,9320142,A8HR7,COSCO PANAMA,70.0,215.0,30.0,636091317,9,6
353411000,9302097,3EFD9,GLEN CANYON BRIDGE,70.0,285.0,40.0,353411000,9,3
366969780,0,WV8240,BEARCAT,0.0,21.0,7.0,366969780,9,3
563717000,9077460,9VVN,HYUNDAI GARNET,70.0,294.0,33.0,563717000,9,5
366576000,9002037,WRJP,RJ PFEIFFER,70.0,217.0,32.0,366576000,9,3
477360600,9268916,VRAC5,GREAT DREAM,70.0,175.0,28.0,477360600,9,4
352887000,9261451,HOJA,SHANGHAI BRIDGE,71.0,279.0,40.0,352887000,9,3
366969480,1,WCY5209,WILDCAT,52.0,16.0,4.0,366969480,9,3
368719000,8310102,NBBP,USNS R G MATTHIESEN,0.0,188.0,28.0,368719000,9,3
258954000,9071557,LAVD4,STAR HERDLA,70.0,198.0,31.0,258954000,9,2
477690900,9367176,VRCR5,OOCL KUALA LUMPUR,71.0,280.0,40.0,477690900,9,4
246556000,9333539,PHHD,ARNEBORG,70.0,141.0,21.0,246556000,9,2
366804730,5403738,WDA4006,ISLAND STORM,52.0,20.0,6.0,366804730,9,3
636012178,9001227,A8DW9,YM SOUTH,70.0,276.0,32.0,636012178,9,6
367139820,0,WDD4072,INVICTUS,30.0,20.0,9.0,367139820,9,3
371048000,9328558,3EAX3,NAVIOS AURORA I,70.0,223.0,32.0,371048000,9,3
220479000,9322695,OVXR2,NYBORG MAERSK,89.0,137.0,23.0,220479000,9,2
367312460,0,,MI PARAISO,0.0,15.0,4.0,367312460,9,3
366882000,9143025,WDB9949,SEALAND INTREPID,70.0,292.0,32.0,366882000,9,3
367385240,0,,M/Y EXCELLENCE,37.0,27.0,12.0,367385240,9,3
338855000,1,WCZ6844,PACIFIC TITAN,32.0,33.0,10.0,338855000,9,3
357458000,9267156,H3GY,YM GREAT,70.0,279.0,40.0,357458000,9,3
477014900,9290115,VRBH7,CSCL NEW  YORK,72.0,260.0,32.0,477014900,9,4
235059382,9331012,2AG16,CMA CGM TARPON,70.0,294.0,32.0,235059382,9,2
316003515,0,VYPN,SEA WARRIOR,52.0,29.0,8.0,316003515,9,3
369500000,5072905,WDE6262,PATRICIA S,32.0,0.0,0.0,369500000,9,3
567277000,8412510,HSGC,NAYANA NAREE,79.0,159.0,24.0,567277000,9,5
316002059,12345678,CFL9803,GENERAL JACKSON,52.0,21.0,4.0,316002059,9,3
367162440,0,WDD5709,OCEAN CAPE,30.0,30.0,11.0,367162440,9,3
477073000,9240835,VRXQ7,KANG LONG,70.0,190.0,32.0,477073000,9,4
245026000,8919269,PHFV,RYNDAM,60.0,220.0,32.0,245026000,9,2
235840000,9110377,VQUP5,HYUNDAI INDEPENDENCE,70.0,274.0,40.0,235840000,9,2
367103880,0,WDC9555,TRIUMPH,32.0,24.0,6.0,367103880,9,3
246442000,9156527,PDAN,ZAANDAM,69.0,258.0,32.0,246442000,9,2
354077000,9231315,H9TY,NEW COMMAND,70.0,225.0,32.0,354077000,9,3
413133000,9304813,BPBG,XIN CHANG SHU,70.0,280.0,40.0,413133000,9,4
247118700,9292278,IBPY,VALLE DI  GRANADA,80.0,176.0,31.0,247118700,9,2
303398000,0,WYH6499,TAURUS,32.0,0.0,0.0,303398000,9,3
477109300,9304825,VRBQ4,SEAMASTER,80.0,243.0,42.0,477109300,9,4
256925000,8204509,9HFT9,APHRODITE I,72.0,230.0,32.0,256925000,9,2
636090994,9215830,A8IL3,HYUNDAI REPUBLIC,72.0,303.0,40.0,636090994,9,6
354379000,9244996,H9YS,COL.CABALLERO,70.0,155.0,26.0,354379000,9,3
371637000,9303871,3EDO4,IKAN AKAPULCO,70.0,190.0,32.0,371637000,9,3
367022680,0,WDC4303,MITCHELL HEBERT,52.0,25.0,8.0,367022680,9,3
367380880,0,WDE6488,GEMINI,60.0,45.0,10.0,367380880,9,3
366637150,0,WYR2936,HARRY M,52.0,32.0,10.0,366637150,9,3
366757740,0,WCY7481,PETER  M.,52.0,27.0,10.0,366757740,9,3
366906360,1,WDB5142,BOB,52.0,22.0,6.0,366906360,9,3
371649000,9317781,3EDP9,GLOBAL WISDOM,70.0,175.0,29.0,371649000,9,3
338922000,0,,CG HENRY BLAKE,50.0,54.0,11.0,338922000,9,3
367004670,295630,WDC3248,SAN JOAQUIN RIUER,52.0,110.0,20.0,367004670,9,3
367148050,0,WDD4686,WESTERN GULL,0.0,22.0,12.0,367148050,9,3
367343160,611059101,WDE3712,FAMILY AFFAIR,30.0,11.0,10.0,367343160,9,3
316004500,7636028,,SEASPAN MONARCH,32.0,33.0,10.0,316004500,9,3
367166810,0,WBF7534,POTOMAC,60.0,51.0,8.0,367166810,9,3
367139040,0,WDD3992,R/V FULMAR,10.0,0.0,0.0,367139040,9,3
369970178,0,NAVUN35,NAVY UNIT 39,35.0,0.0,0.0,369970178,9,3
211829000,9286255,DCSZ2,PACIFIC LINK,71.0,334.0,42.0,211829000,9,2
369493257,0,,255099,51.0,8.0,3.0,369493257,9,3
316012751,0,0,ATLANTIS,0.0,20.0,8.0,316012751,9,3
565414000,9335991,9VKA8,SHINING BLISS,70.0,225.0,33.0,565414000,9,5
354792000,9159517,3FDC7,MERCURY K,70.0,226.0,32.0,354792000,9,3
368560000,0,WCX4044,CHANDALAR,30.0,0.0,0.0,368560000,9,3
366994770,0,WCZ8681,ISLAND WIND,0.0,0.0,0.0,366994770,9,3
316005998,0,CFG7757,OSPREY #1,30.0,57.0,13.0,316005998,9,3
353931000,9217826,H3IC,PACIFIC ACE,79.0,151.0,26.0,353931000,9,3
367307810,0,WDD9167,CROWN Z,31.0,15.0,4.0,367307810,9,3
366988930,1048832,WDC2168,"M,V MCNEIL",0.0,0.0,0.0,366988930,9,3
338825000,0,,NAVY UNIT 52,90.0,151.0,14.0,338825000,9,3
215803000,9193202,9HBI8,M.V. IRAN GILAN,70.0,0.0,0.0,215803000,9,2
305147000,9376907,V2CY7,NIU POLYNESIA,70.0,161.0,25.0,305147000,9,3
369493484,0,,CG BLUEBELL,0.0,30.0,7.0,369493484,9,3
353742000,9185748,3FTV8,C.S.QUEEN,70.0,225.0,32.0,353742000,9,3
338359000,920907500,WDA9648,SAN MIGUEL,90.0,59.0,14.0,338359000,9,3
367134000,9353539,WABS,OVERSEAS LOS ANGELES,0.0,183.0,32.0,367134000,9,3
477036300,947268400,VRDP2,EL MAR VICTORIA,70.0,120.0,21.0,477036300,9,4
248899000,9071600,9HVL6,DELRAY,70.0,225.0,32.0,248899000,9,2
538090021,9080998,V7CG7,SANTIAGO,70.0,174.0,30.0,538090021,9,5
316005618,0,CY8257,PACIFIC CHIEF,52.0,22.0,7.0,316005618,9,3
303673000,741736700,WDC3665,MIKE OLEARY,32.0,32.0,9.0,303673000,9,3
367001840,303174162,WDC3035,WESTERN CMET,52.0,220.0,43.0,367001840,9,3
563485000,9248681,S6AS5,WAN HAI 311,70.0,213.0,32.0,563485000,9,5
576048000,7925613,YJWY6,PIONEER,79.0,222.0,23.0,576048000,9,5
354115000,8918837,3FUX6,NYK STARLIGHT,70.0,251.0,31.0,354115000,9,3
369790000,7408081,KQXZ,KODIAK,80.0,270.0,42.0,369790000,9,3
366980170,0,WCO7745,PACIFIC,32.0,0.0,0.0,366980170,9,3
352104000,9143726,H3CF,ACE DRAGON,70.0,157.0,26.0,352104000,9,3
352622000,8412986,3FTQ3,CYGNUS,122.0,190.0,32.0,352622000,9,3
477020500,9317121,VRBI6,TRIPLE EVER,70.0,190.0,32.0,477020500,9,4
367001670,0,WYP9949,SAMISH,52.0,0.0,0.0,367001670,9,3
366893620,0,WBM8728,CALEB,31.0,31.0,8.0,366893620,9,3
316003663,7434779,,SEASPAN CORSAIR,52.0,24.0,8.0,316003663,9,3
367307340,0,WBL8095,PASTOL BAY,52.0,16.0,7.0,367307340,9,3
316001349,0,CZ 8755,ISLAND DEFENDER,52.0,21.0,7.0,316001349,9,3
316013894,0,CZ 3376,KLA-WICHEN,53.0,0.0,0.0,316013894,9,3
316003483,0,CY8968,ARCTIC TAGLU,52.0,33.0,10.0,316003483,9,3
366976780,0,WQZ5884,GOLDEN BEAR,60.0,29.0,9.0,366976780,9,3
357013000,7507150,HOVY,SAMMI HERALD,70.0,171.0,22.0,357013000,9,3
366605000,9043885,WBO8588,PACIFIC RESPONDER,54.0,63.0,13.0,366605000,9,3
365940760,0,WDC2194,TUG KIMBERLEY,0.0,0.0,0.0,365940760,9,3
477830800,9301859,VRCX7,MANILA EXPRESS,70.0,260.0,32.0,477830800,9,4
367084450,0,WDC8278,FORUMSTAR,0.0,3.0,7.0,367084450,9,3
369493253,0,,255095,51.0,8.0,3.0,369493253,9,3
316003447,0,CFG7266,SNOW DRIFT,30.0,25.0,5.0,316003447,9,3
477998600,8023292,VRBC8,HEBEI TREASURE,70.0,244.0,32.0,477998600,9,4
367006030,7666,WCX2520,TUG PETALUMA,52.0,25.0,8.0,367006030,9,3
366983830,0,WBD9847,PERALTA,60.0,0.0,0.0,366983830,9,3
308744000,8309713,C6JE4,PETERSFIELD,70.0,188.0,29.0,308744000,9,3
352917000,8600583,HPPL,MOL       LIBERTY,70.0,246.0,32.0,352917000,9,3
368566000,0,WDD5594,PERSEVERANCE,30.0,30.0,9.0,368566000,9,3
240721000,9107887,SXFJ,MAERSK KAWASAKI,70.0,318.0,42.0,240721000,9,2
338060058,0,,VANCOUVER,31.0,23.0,9.0,338060058,9,3
338060061,0,,VANCOUVER,31.0,23.0,9.0,338060061,9,3
303304000,0,WCF3990,OCEAN MARINER,32.0,29.0,6.0,303304000,9,3
316005574,0,VY7016,PACIFIC MARINER 2,52.0,22.0,7.0,316005574,9,3
366993810,0,WY3770,WASP,52.0,18.0,6.0,366993810,9,3
366940150,0,WY6046,COOS BAY,31.0,15.0,6.0,366940150,9,3
367063680,0,WDC6944,RED BLUFF,31.0,0.0,0.0,367063680,9,3
367024340,4210399,WCZ4975,FIDALGO,52.0,0.0,0.0,367024340,9,3
240011000,9256028,SZVN,INCA,80.0,228.0,32.0,240011000,9,2
316007539,0,CZ 6574,OCEAN ACHIEVER,30.0,20.0,8.0,316007539,9,3
316005559,0,,NORTH ARM DILIGENT,52.0,25.0,5.0,316005559,9,3
413139000,9306732,BPCZ,DA CHI,81.0,188.0,30.0,413139000,9,4
354489000,9061136,3FRZ4,EVER RESPECT,70.0,294.0,32.0,354489000,9,3
565004000,9294874,S6AV3,MOL DYNASTY,70.0,269.0,32.0,565004000,9,5
352023000,9159440,3FEA8,GLOBAL PRESTIGE,79.0,154.0,26.0,352023000,9,3
367001820,401,WDC3033,SHARON BRUSCO,52.0,20.0,8.0,367001820,9,3
367067110,9250660,WRTF,POLAR ENTERPRISE,80.0,272.0,46.0,367067110,9,3
257613000,9191319,LAOW5,TALISMAN,70.0,240.0,32.0,257613000,9,2
311329000,9246401,C6SF8,COSCO FELIXSTOWE,70.0,279.0,39.0,311329000,9,3
366948190,9244659,WDB7815,ALASKAN FRONTIER,89.0,294.0,50.0,366948190,9,3
564452000,9298818,S6HM5,MAERSK RADIANT,80.0,171.0,17.0,564452000,9,5
370074000,9370381,3ERK,ATLANTIC TREASURE,70.0,180.0,28.0,370074000,9,3
